# BOSCH-DARAB extract file created 22.03.2020 13:35:46
#
# Data from source file "Z:\Logged Data\Car_1819_Car_11\08082019_STT\08082019STT_James_05_KP_10.bmsbin"
# where 0.000 <= xtime <= 514.838
# 
xtime    [   s]	M400_engineTemp[none]	M400_oilPressure[none]	M400_oilTemp[none]	M400_rpm [none]
        300.410	          103.4	            5.9	          120.0	           1949
        300.420	          103.4	            5.9	          120.0	           1976
        300.430	          103.4	            5.9	          120.0	           2083
        300.440	          103.4	            5.9	          120.0	           2083
        300.450	          103.4	            5.9	          120.0	           2089
        300.460	          103.4	            5.9	          120.0	           2113
        300.470	          103.4	            5.9	          120.0	           2113
        300.480	          103.4	            5.9	          120.0	           2094
        300.490	          103.4	            5.9	          120.0	           2019
        300.500	          103.4	            5.9	          120.0	           2019
        300.510	          103.4	            5.9	          120.0	           2021
        300.520	          103.4	            5.9	          120.0	           2030
        300.530	          103.4	            5.9	          120.0	           2030
        300.540	          103.4	            5.9	          120.0	           2050
        300.550	          103.4	            5.9	          120.0	           2128
        300.560	          103.4	            6.0	          120.0	           2128
        300.570	          103.4	            6.0	          120.0	           2128
        300.580	          103.3	            6.0	          119.9	           2128
        300.590	          103.3	            6.0	          119.9	           2128
        300.600	          103.3	            6.0	          119.9	           2105
        300.610	          103.3	            6.0	          119.9	           2011
        300.620	          103.3	            6.0	          119.9	           2011
        300.630	          103.3	            6.0	          119.9	           1999
        300.640	          103.3	            6.0	          119.9	           1952
        300.650	          103.3	            6.0	          119.9	           1952
        300.660	          103.3	            5.9	          119.9	           1965
        300.670	          103.3	            5.9	          119.9	           2018
        300.680	          103.3	            5.9	          119.9	           2018
        300.690	          103.3	            5.9	          119.9	           2031
        300.700	          103.3	            5.9	          119.9	           2085
        300.710	          103.3	            5.9	          119.9	           2085
        300.720	          103.3	            5.9	          119.9	           2087
        300.730	          103.3	            5.9	          119.9	           2094
        300.740	          103.3	            5.9	          119.9	           2094
        300.750	          103.3	            5.9	          119.9	           2098
        300.760	          103.3	            6.0	          119.9	           2116
        300.770	          103.3	            6.0	          119.9	           2116
        300.780	          103.3	            6.0	          119.9	           2116
        300.790	          103.3	            6.0	          119.9	           2133
        300.800	          103.3	            6.0	          119.9	           2203
        300.810	          103.3	            6.1	          119.9	           2203
        300.820	          103.3	            6.1	          119.9	           2217
        300.830	          103.3	            6.1	          119.9	           2275
        300.840	          103.3	            6.1	          119.9	           2275
        300.850	          103.3	            6.1	          119.9	           2216
        300.860	          103.3	            6.1	          119.9	           1978
        300.870	          103.3	            6.1	          119.9	           1978
        300.880	          103.3	            6.1	          119.9	           1955
        300.890	          103.3	            6.1	          119.9	           1862
        300.900	          103.3	            6.1	          119.9	           1862
        300.910	          103.3	            6.0	          119.9	           1864
        300.920	          103.3	            6.0	          119.9	           1872
        300.930	          103.3	            6.0	          119.9	           1872
        300.940	          103.3	            6.0	          119.9	           1883
        300.950	          103.3	            6.0	          119.9	           1929
        300.960	          103.3	            5.9	          119.9	           1929
        300.970	          103.3	            5.9	          119.9	           1937
        300.980	          103.2	            5.9	          119.9	           1971
        300.990	          103.2	            5.9	          119.9	           1971
        301.000	          103.2	            5.9	          119.9	           1984
        301.010	          103.2	            5.9	          119.9	           2036
        301.020	          103.2	            5.9	          119.9	           2036
        301.030	          103.2	            5.9	          119.9	           2035
        301.040	          103.2	            5.9	          119.9	           2029
        301.050	          103.2	            5.9	          119.9	           2029
        301.060	          103.2	            5.9	          119.9	           2039
        301.070	          103.2	            5.9	          119.9	           2077
        301.080	          103.2	            5.9	          119.9	           2077
        301.090	          103.2	            5.9	          119.9	           2113
        301.100	          103.2	            5.9	          119.9	           2255
        301.110	          103.2	            6.0	          119.9	           2255
        301.120	          103.2	            6.0	          119.9	           2239
        301.130	          103.2	            6.0	          119.9	           2174
        301.140	          103.2	            6.0	          119.9	           2174
        301.150	          103.2	            6.0	          119.9	           2145
        301.160	          103.2	            6.1	          119.9	           2027
        301.170	          103.2	            6.1	          119.9	           2027
        301.180	          103.2	            6.1	          119.9	           2004
        301.190	          103.2	            6.1	          119.9	           1911
        301.200	          103.2	            6.1	          119.9	           1911
        301.210	          103.2	            6.0	          119.9	           1925
        301.220	          103.2	            6.0	          119.9	           1979
        301.230	          103.2	            6.0	          119.9	           1979
        301.240	          103.2	            6.0	          119.9	           1992
        301.250	          103.2	            6.0	          119.9	           2044
        301.260	          103.2	            6.0	          119.9	           2044
        301.270	          103.2	            6.0	          119.9	           2052
        301.280	          103.2	            6.0	          119.9	           2086
        301.290	          103.2	            6.0	          119.9	           2086
        301.300	          103.2	            6.0	          119.9	           2086
        301.310	          103.2	            6.0	          119.9	           2088
        301.320	          103.2	            6.0	          119.9	           2088
        301.330	          103.2	            6.0	          119.9	           2102
        301.340	          103.2	            6.0	          119.9	           2160
        301.350	          103.2	            6.0	          119.9	           2160
        301.360	          103.2	            6.0	          119.9	           2146
        301.370	          103.2	            6.0	          119.9	           2088
        301.380	          103.2	            6.0	          119.9	           2088
        301.390	          103.2	            6.0	          119.9	           2084
        301.400	          103.2	            6.0	          119.9	           2066
        301.410	          103.2	            6.0	          119.9	           2066
        301.420	          103.2	            6.0	          119.9	           2055
        301.430	          103.2	            6.0	          119.9	           2013
        301.440	          103.2	            6.0	          119.9	           2013
        301.450	          103.2	            6.0	          119.9	           2016
        301.460	          103.2	            6.0	          119.9	           2027
        301.470	          103.2	            6.0	          119.9	           2027
        301.480	          103.2	            6.0	          119.9	           2042
        301.490	          103.2	            6.0	          119.9	           2102
        301.500	          103.2	            6.0	          119.9	           2102
        301.510	          103.2	            6.0	          119.9	           2107
        301.520	          103.2	            6.0	          119.9	           2127
        301.530	          103.2	            6.0	          119.9	           2127
        301.540	          103.2	            6.0	          119.9	           2109
        301.550	          103.2	            6.0	          119.9	           2036
        301.560	          103.2	            6.0	          119.9	           2036
        301.570	          103.2	            6.0	          119.9	           2019
        301.580	          103.2	            6.0	          119.9	           1952
        301.590	          103.2	            6.0	          119.9	           1952
        301.600	          103.2	            6.0	          119.9	           1970
        301.610	          103.2	            6.0	          119.9	           2041
        301.620	          103.2	            6.0	          119.9	           2041
        301.630	          103.2	            6.0	          119.9	           2046
        301.640	          103.2	            6.0	          119.9	           2064
        301.650	          103.2	            6.0	          119.9	           2064
        301.660	          103.2	            5.9	          119.9	           2079
        301.670	          103.2	            5.9	          119.9	           2138
        301.680	          103.2	            5.9	          119.9	           2138
        301.690	          103.2	            5.9	          119.9	           2139
        301.700	          103.2	            5.9	          119.9	           2143
        301.710	          103.2	            6.0	          119.9	           2143
        301.720	          103.2	            6.0	          119.9	           2141
        301.730	          103.2	            6.0	          119.9	           2134
        301.740	          103.2	            6.0	          119.9	           2134
        301.750	          103.2	            6.0	          119.9	           2118
        301.760	          103.2	            6.0	          119.9	           2052
        301.770	          103.2	            6.0	          119.9	           2052
        301.780	          103.2	            6.0	          119.9	           2052
        301.790	          103.2	            6.0	          119.9	           2032
        301.800	          103.2	            6.0	          119.9	           1953
        301.810	          103.2	            5.9	          119.9	           1953
        301.820	          103.2	            5.9	          119.9	           1968
        301.830	          103.2	            5.9	          119.9	           2027
        301.840	          103.2	            5.9	          119.9	           2027
        301.850	          103.2	            5.9	          119.9	           2055
        301.860	          103.2	            5.9	          119.9	           2168
        301.870	          103.2	            5.9	          119.9	           2168
        301.880	          103.2	            5.9	          119.9	           2149
        301.890	          103.2	            5.9	          119.9	           2075
        301.900	          103.2	            5.9	          119.9	           2075
        301.910	          103.2	            5.9	          119.9	           2064
        301.920	          103.2	            5.9	          119.9	           2022
        301.930	          103.2	            5.9	          119.9	           2022
        301.940	          103.2	            5.9	          119.9	           2039
        301.950	          103.2	            5.9	          119.9	           2109
        301.960	          103.2	            6.0	          119.9	           2109
        301.970	          103.2	            6.0	          119.9	           2115
        301.980	          103.1	            6.0	          119.9	           2138
        301.990	          103.1	            6.0	          119.9	           2138
        302.000	          103.1	            6.0	          119.9	           2109
        302.010	          103.1	            6.0	          119.9	           1995
        302.020	          103.1	            6.0	          119.9	           1995
        302.030	          103.1	            6.0	          119.9	           1977
        302.040	          103.1	            6.0	          119.9	           1907
        302.050	          103.1	            6.0	          119.9	           1907
        302.060	          103.1	            5.9	          119.9	           1932
        302.070	          103.1	            5.9	          119.9	           2031
        302.080	          103.1	            5.9	          119.9	           2031
        302.090	          103.1	            5.9	          119.9	           2074
        302.100	          103.1	            5.9	          119.9	           2248
        302.110	          103.1	            6.0	          119.9	           2248
        302.120	          103.1	            6.0	          119.9	           2238
        302.130	          103.1	            6.0	          119.9	           2199
        302.140	          103.1	            6.0	          119.9	           2199
        302.150	          103.1	            6.0	          119.9	           2166
        302.160	          103.1	            6.0	          119.9	           2034
        302.170	          103.1	            6.0	          119.9	           2034
        302.180	          103.1	            6.0	          119.9	           2023
        302.190	          103.1	            6.0	          119.9	           1977
        302.200	          103.1	            6.0	          119.9	           1977
        302.210	          103.1	            6.1	          119.9	           1980
        302.220	          103.1	            6.1	          119.9	           1990
        302.230	          103.1	            6.1	          119.9	           1990
        302.240	          103.1	            6.1	          119.9	           1995
        302.250	          103.1	            6.1	          119.9	           2016
        302.260	          103.1	            6.1	          119.9	           2016
        302.270	          103.1	            6.1	          119.9	           2048
        302.280	          103.1	            6.1	          119.9	           2175
        302.290	          103.1	            6.1	          119.9	           2175
        302.300	          103.1	            6.1	          119.9	           2164
        302.310	          103.1	            6.1	          119.9	           2119
        302.320	          103.1	            6.1	          119.9	           2119
        302.330	          103.1	            6.1	          119.9	           2127
        302.340	          103.1	            6.1	          119.9	           2160
        302.350	          103.1	            6.1	          119.9	           2160
        302.360	          103.1	            6.1	          119.9	           2140
        302.370	          103.1	            6.1	          119.9	           2060
        302.380	          103.0	            6.1	          119.9	           2060
        302.390	          103.0	            6.1	          119.9	           2029
        302.400	          103.0	            6.1	          119.9	           1907
        302.410	          103.0	            6.1	          119.9	           1907
        302.420	          103.0	            6.1	          119.9	           1924
        302.430	          103.0	            6.1	          119.9	           1990
        302.440	          103.0	            6.1	          119.9	           1990
        302.450	          103.0	            6.1	          119.9	           1989
        302.460	          103.0	            6.0	          119.9	           1985
        302.470	          103.0	            6.0	          119.9	           1985
        302.480	          103.0	            6.0	          119.9	           1988
        302.490	          103.0	            6.0	          119.9	           1998
        302.500	          103.0	            6.0	          119.9	           1998
        302.510	          103.0	            6.0	          119.9	           2015
        302.520	          103.0	            6.0	          119.9	           2085
        302.530	          103.0	            6.0	          119.9	           2085
        302.540	          103.0	            6.0	          119.9	           2092
        302.550	          103.0	            6.0	          119.9	           2119
        302.560	          103.0	            6.0	          119.9	           2119
        302.570	          103.0	            6.0	          119.9	           2100
        302.580	          103.0	            6.0	          119.9	           2022
        302.590	          103.0	            6.0	          119.9	           2022
        302.600	          103.0	            6.0	          119.9	           2012
        302.610	          103.0	            6.0	          119.9	           1974
        302.620	          103.0	            6.0	          119.9	           1974
        302.630	          103.0	            6.0	          119.9	           1981
        302.640	          103.0	            6.0	          119.9	           2008
        302.650	          103.0	            6.0	          119.9	           2008
        302.660	          103.0	            6.0	          119.9	           2025
        302.670	          103.0	            6.0	          119.9	           2094
        302.680	          103.0	            6.0	          119.9	           2094
        302.690	          103.0	            6.0	          119.9	           2085
        302.700	          103.0	            6.0	          119.9	           2049
        302.710	          103.0	            6.0	          119.9	           2049
        302.720	          103.0	            6.0	          119.9	           2069
        302.730	          103.0	            6.0	          119.9	           2147
        302.740	          103.0	            6.0	          119.9	           2147
        302.750	          103.0	            6.0	          119.9	           2149
        302.760	          103.0	            6.1	          119.9	           2157
        302.770	          103.0	            6.1	          119.9	           2157
        302.780	          103.0	            6.1	          119.9	           2157
        302.790	          103.0	            6.1	          119.9	           2137
        302.800	          103.0	            6.1	          119.9	           2057
        302.810	          103.0	            6.0	          119.9	           2057
        302.820	          103.0	            6.0	          119.9	           2036
        302.830	          103.0	            6.0	          119.9	           1951
        302.840	          103.0	            6.0	          119.9	           1951
        302.850	          103.0	            6.0	          119.9	           1959
        302.860	          103.0	            6.0	          119.9	           1989
        302.870	          103.0	            6.0	          119.9	           1989
        302.880	          103.0	            6.0	          119.9	           2004
        302.890	          103.0	            6.0	          119.9	           2066
        302.900	          103.0	            6.0	          119.9	           2066
        302.910	          103.0	            6.0	          119.9	           2077
        302.920	          103.0	            6.0	          119.9	           2121
        302.930	          103.0	            6.0	          119.9	           2121
        302.940	          103.0	            6.0	          119.9	           2115
        302.950	          103.0	            6.0	          119.9	           2093
        302.960	          103.0	            6.0	          119.9	           2093
        302.970	          103.0	            6.0	          119.9	           2078
        302.980	          103.0	            6.0	          119.9	           2019
        302.990	          103.0	            6.0	          119.9	           2019
        303.000	          103.0	            6.0	          119.9	           2026
        303.010	          103.0	            6.0	          119.9	           2056
        303.020	          103.0	            6.0	          119.9	           2056
        303.030	          103.0	            6.0	          119.9	           2048
        303.040	          103.0	            6.0	          119.9	           2017
        303.050	          103.0	            6.0	          119.9	           2017
        303.060	          103.0	            6.0	          119.9	           2014
        303.070	          103.0	            6.0	          119.9	           2001
        303.080	          103.0	            6.0	          119.9	           2001
        303.090	          103.0	            6.0	          119.9	           2005
        303.100	          103.0	            6.0	          119.9	           2019
        303.110	          103.0	            6.0	          119.9	           2019
        303.120	          103.0	            6.0	          119.9	           2021
        303.130	          103.0	            6.0	          119.9	           2029
        303.140	          103.0	            6.0	          119.9	           2029
        303.150	          103.0	            6.0	          119.9	           2033
        303.160	          103.0	            6.0	          119.9	           2047
        303.170	          103.0	            6.0	          119.9	           2047
        303.180	          102.9	            6.0	          119.9	           2058
        303.190	          102.9	            6.0	          119.9	           2103
        303.200	          102.9	            6.0	          119.9	           2103
        303.210	          102.9	            6.1	          119.9	           2114
        303.220	          102.9	            6.1	          119.9	           2158
        303.230	          102.9	            6.1	          119.9	           2158
        303.240	          102.9	            6.1	          119.9	           2127
        303.250	          102.9	            6.1	          119.9	           2004
        303.260	          102.9	            6.0	          119.9	           2004
        303.270	          102.9	            6.0	          119.9	           1977
        303.280	          102.9	            6.0	          119.9	           1869
        303.290	          102.9	            6.0	          119.9	           1869
        303.300	          102.9	            6.0	          119.9	           1879
        303.310	          102.9	            6.0	          119.9	           1920
        303.320	          102.9	            6.0	          119.9	           1920
        303.330	          102.9	            6.0	          119.9	           1939
        303.340	          102.9	            6.0	          119.9	           2016
        303.350	          102.9	            6.0	          119.9	           2016
        303.360	          102.9	            6.0	          119.9	           2001
        303.370	          102.9	            6.0	          119.9	           1939
        303.380	          102.9	            6.0	          119.9	           1939
        303.390	          102.9	            6.0	          119.9	           1935
        303.400	          102.9	            6.0	          119.9	           1920
        303.410	          102.9	            5.9	          119.9	           1920
        303.420	          102.9	            5.9	          119.9	           1941
        303.430	          102.9	            5.9	          119.9	           2025
        303.440	          102.9	            5.9	          119.9	           2025
        303.450	          102.9	            5.9	          119.9	           2035
        303.460	          102.9	            5.9	          119.9	           2077
        303.470	          102.9	            5.9	          119.9	           2077
        303.480	          102.9	            5.9	          119.9	           2074
        303.490	          102.9	            5.9	          119.9	           2061
        303.500	          102.9	            5.9	          119.9	           2061
        303.510	          102.9	            6.0	          119.9	           2048
        303.520	          102.9	            6.0	          119.9	           1997
        303.530	          102.9	            6.0	          119.8	           1997
        303.540	          102.9	            6.0	          119.8	           2016
        303.550	          102.9	            6.0	          119.8	           2094
        303.560	          102.9	            6.0	          119.8	           2094
        303.570	          102.9	            6.0	          119.8	           2097
        303.580	          102.8	            6.0	          119.8	           2109
        303.590	          102.8	            6.0	          119.8	           2109
        303.600	          102.8	            6.0	          119.8	           2097
        303.610	          102.8	            6.0	          119.8	           2047
        303.620	          102.8	            6.0	          119.8	           2047
        303.630	          102.8	            6.0	          119.7	           2060
        303.640	          102.8	            6.0	          119.7	           2111
        303.650	          102.8	            6.0	          119.7	           2111
        303.660	          102.8	            6.0	          119.7	           2098
        303.670	          102.8	            6.0	          119.7	           2044
        303.680	          102.8	            6.0	          119.7	           2044
        303.690	          102.8	            6.0	          119.7	           2031
        303.700	          102.8	            6.0	          119.7	           1981
        303.710	          102.8	            6.0	          119.7	           1981
        303.720	          102.8	            6.0	          119.7	           1982
        303.730	          102.8	            6.0	          119.7	           1988
        303.740	          102.8	            6.0	          119.7	           1988
        303.750	          102.8	            6.0	          119.7	           1991
        303.760	          102.8	            5.9	          119.7	           2001
        303.770	          102.8	            5.9	          119.7	           2001
        303.780	          102.8	            5.9	          119.6	           2001
        303.790	          102.8	            5.9	          119.6	           2037
        303.800	          102.8	            5.9	          119.6	           2182
        303.810	          102.8	            6.0	          119.6	           2182
        303.820	          102.8	            6.0	          119.6	           2186
        303.830	          102.8	            6.0	          119.6	           2203
        303.840	          102.8	            6.0	          119.6	           2203
        303.850	          102.8	            6.0	          119.6	           2186
        303.860	          102.8	            6.1	          119.6	           2116
        303.870	          102.8	            6.1	          119.6	           2116
        303.880	          102.8	            6.1	          119.6	           2099
        303.890	          102.8	            6.1	          119.6	           2032
        303.900	          102.8	            6.1	          119.6	           2032
        303.910	          102.8	            6.0	          119.6	           2031
        303.920	          102.8	            6.0	          119.6	           2026
        303.930	          102.8	            6.0	          119.6	           2026
        303.940	          102.8	            6.0	          119.6	           2030
        303.950	          102.8	            6.0	          119.6	           2047
        303.960	          102.8	            6.1	          119.6	           2047
        303.970	          102.8	            6.1	          119.6	           2051
        303.980	          102.8	            6.1	          119.6	           2069
        303.990	          102.8	            6.1	          119.6	           2069
        304.000	          102.8	            6.1	          119.6	           2056
        304.010	          102.8	            6.1	          119.6	           2006
        304.020	          102.8	            6.1	          119.6	           2006
        304.030	          102.8	            6.1	          119.6	           2016
        304.040	          102.8	            6.1	          119.6	           2054
        304.050	          102.8	            6.1	          119.6	           2054
        304.060	          102.8	            6.0	          119.6	           2048
        304.070	          102.8	            6.0	          119.6	           2025
        304.080	          102.8	            6.0	          119.6	           2025
        304.090	          102.8	            6.0	          119.6	           2019
        304.100	          102.8	            6.0	          119.6	           1996
        304.110	          102.8	            6.0	          119.6	           1996
        304.120	          102.8	            6.0	          119.6	           2015
        304.130	          102.8	            6.0	          119.6	           2093
        304.140	          102.8	            6.0	          119.6	           2093
        304.150	          102.8	            6.0	          119.6	           2110
        304.160	          102.8	            6.0	          119.6	           2177
        304.170	          102.8	            6.0	          119.6	           2177
        304.180	          102.8	            6.0	          119.6	           2156
        304.190	          102.8	            6.0	          119.6	           2074
        304.200	          102.8	            6.0	          119.6	           2074
        304.210	          102.8	            6.0	          119.6	           2060
        304.220	          102.8	            6.0	          119.6	           2005
        304.230	          102.8	            6.0	          119.6	           2005
        304.240	          102.8	            6.0	          119.6	           2027
        304.250	          102.8	            6.0	          119.6	           2115
        304.260	          102.8	            6.1	          119.6	           2115
        304.270	          102.8	            6.1	          119.6	           2103
        304.280	          102.8	            6.1	          119.6	           2054
        304.290	          102.8	            6.1	          119.6	           2054
        304.300	          102.8	            6.1	          119.6	           2044
        304.310	          102.8	            6.0	          119.6	           2003
        304.320	          102.8	            6.0	          119.6	           2003
        304.330	          102.8	            6.0	          119.6	           2010
        304.340	          102.8	            6.0	          119.6	           2036
        304.350	          102.8	            6.0	          119.6	           2036
        304.360	          102.8	            6.1	          119.6	           2058
        304.370	          102.8	            6.1	          119.6	           2148
        304.380	          102.8	            6.1	          119.6	           2148
        304.390	          102.8	            6.1	          119.6	           2132
        304.400	          102.8	            6.1	          119.6	           2068
        304.410	          102.8	            6.0	          119.6	           2068
        304.420	          102.8	            6.0	          119.6	           2050
        304.430	          102.8	            6.0	          119.6	           1976
        304.440	          102.8	            6.0	          119.6	           1976
        304.450	          102.8	            6.0	          119.6	           1977
        304.460	          102.8	            6.0	          119.6	           1980
        304.470	          102.8	            6.0	          119.6	           1980
        304.480	          102.8	            6.0	          119.6	           2002
        304.490	          102.8	            6.0	          119.6	           2089
        304.500	          102.8	            6.0	          119.6	           2089
        304.510	          102.8	            6.0	          119.6	           2089
        304.520	          102.8	            6.0	          119.6	           2091
        304.530	          102.8	            6.0	          119.6	           2091
        304.540	          102.8	            6.0	          119.6	           2082
        304.550	          102.8	            6.0	          119.6	           2048
        304.560	          102.8	            6.0	          119.6	           2048
        304.570	          102.8	            6.0	          119.6	           2038
        304.580	          102.7	            6.0	          119.6	           1998
        304.590	          102.7	            6.0	          119.6	           1998
        304.600	          102.7	            6.0	          119.6	           2014
        304.610	          102.7	            6.0	          119.6	           2080
        304.620	          102.7	            6.0	          119.6	           2080
        304.630	          102.7	            6.0	          119.6	           2085
        304.640	          102.7	            6.0	          119.6	           2103
        304.650	          102.7	            6.0	          119.6	           2103
        304.660	          102.7	            6.0	          119.6	           2101
        304.670	          102.7	            6.0	          119.6	           2093
        304.680	          102.7	            6.0	          119.6	           2093
        304.690	          102.7	            6.0	          119.6	           2078
        304.700	          102.7	            6.0	          119.6	           2018
        304.710	          102.7	            6.0	          119.6	           2018
        304.720	          102.7	            6.0	          119.6	           2012
        304.730	          102.7	            6.0	          119.6	           1987
        304.740	          102.7	            6.0	          119.6	           1987
        304.750	          102.7	            6.0	          119.6	           1988
        304.760	          102.7	            5.9	          119.6	           1994
        304.770	          102.7	            5.9	          119.6	           1994
        304.780	          102.6	            5.9	          119.6	           1994
        304.790	          102.6	            5.9	          119.6	           2005
        304.800	          102.6	            5.9	          119.6	           2050
        304.810	          102.6	            5.9	          119.6	           2050
        304.820	          102.6	            5.9	          119.6	           2055
        304.830	          102.6	            5.9	          119.6	           2073
        304.840	          102.6	            5.9	          119.6	           2073
        304.850	          102.6	            5.9	          119.6	           2085
        304.860	          102.6	            5.9	          119.6	           2132
        304.870	          102.6	            5.9	          119.6	           2132
        304.880	          102.6	            5.9	          119.6	           2139
        304.890	          102.6	            5.9	          119.6	           2165
        304.900	          102.6	            5.9	          119.6	           2165
        304.910	          102.6	            6.0	          119.6	           2175
        304.920	          102.6	            6.0	          119.6	           2215
        304.930	          102.6	            6.0	          119.6	           2215
        304.940	          102.6	            6.0	          119.6	           2184
        304.950	          102.6	            6.0	          119.6	           2059
        304.960	          102.6	            6.0	          119.6	           2059
        304.970	          102.6	            6.0	          119.6	           2024
        304.980	          102.6	            6.0	          119.6	           1886
        304.990	          102.6	            6.0	          119.6	           1886
        305.000	          102.6	            6.0	          119.6	           1884
        305.010	          102.6	            6.0	          119.6	           1875
        305.020	          102.6	            6.0	          119.6	           1875
        305.030	          102.6	            6.0	          119.6	           1878
        305.040	          102.6	            6.0	          119.6	           1891
        305.050	          102.6	            6.0	          119.6	           1891
        305.060	          102.6	            5.9	          119.6	           1897
        305.070	          102.6	            5.9	          119.6	           1920
        305.080	          102.6	            5.9	          119.6	           1920
        305.090	          102.6	            5.9	          119.6	           1951
        305.100	          102.6	            5.9	          119.6	           2074
        305.110	          102.6	            5.9	          119.6	           2074
        305.120	          102.6	            5.9	          119.6	           2090
        305.130	          102.6	            5.9	          119.6	           2152
        305.140	          102.6	            5.9	          119.6	           2152
        305.150	          102.6	            5.9	          119.6	           2146
        305.160	          102.6	            5.9	          119.6	           2120
        305.170	          102.6	            5.9	          119.6	           2120
        305.180	          102.5	            5.9	          119.6	           2107
        305.190	          102.5	            5.9	          119.6	           2055
        305.200	          102.5	            5.9	          119.6	           2055
        305.210	          102.5	            6.0	          119.6	           2071
        305.220	          102.5	            6.0	          119.6	           2133
        305.230	          102.5	            6.0	          119.6	           2133
        305.240	          102.5	            6.0	          119.6	           2110
        305.250	          102.5	            6.0	          119.6	           2020
        305.260	          102.5	            6.0	          119.6	           2020
        305.270	          102.5	            6.0	          119.6	           1988
        305.280	          102.5	            6.0	          119.6	           1859
        305.290	          102.5	            6.0	          119.6	           1859
        305.300	          102.5	            6.0	          119.6	           1884
        305.310	          102.5	            5.9	          119.6	           1982
        305.320	          102.5	            5.9	          119.6	           1982
        305.330	          102.5	            5.9	          119.6	           1996
        305.340	          102.5	            5.9	          119.6	           2051
        305.350	          102.5	            5.9	          119.6	           2051
        305.360	          102.5	            6.0	          119.6	           2048
        305.370	          102.5	            6.0	          119.6	           2035
        305.380	          102.5	            6.0	          119.6	           2035
        305.390	          102.5	            6.0	          119.6	           2045
        305.400	          102.5	            6.0	          119.6	           2084
        305.410	          102.5	            6.0	          119.6	           2084
        305.420	          102.5	            6.0	          119.6	           2095
        305.430	          102.5	            6.0	          119.6	           2139
        305.440	          102.5	            6.0	          119.6	           2139
        305.450	          102.5	            6.0	          119.6	           2126
        305.460	          102.5	            6.0	          119.6	           2076
        305.470	          102.5	            6.0	          119.6	           2076
        305.480	          102.5	            6.0	          119.6	           2063
        305.490	          102.5	            6.0	          119.6	           2010
        305.500	          102.5	            6.0	          119.6	           2010
        305.510	          102.5	            6.0	          119.6	           1996
        305.520	          102.5	            6.0	          119.6	           1939
        305.530	          102.5	            6.0	          119.6	           1939
        305.540	          102.5	            6.0	          119.6	           1942
        305.550	          102.5	            6.0	          119.6	           1953
        305.560	          102.5	            6.0	          119.6	           1953
        305.570	          102.5	            6.0	          119.6	           1963
        305.580	          102.5	            6.0	          119.6	           2001
        305.590	          102.5	            6.0	          119.6	           2001
        305.600	          102.5	            6.0	          119.6	           2016
        305.610	          102.5	            6.0	          119.6	           2075
        305.620	          102.5	            6.0	          119.6	           2075
        305.630	          102.5	            6.0	          119.6	           2078
        305.640	          102.5	            6.0	          119.6	           2089
        305.650	          102.5	            6.0	          119.6	           2089
        305.660	          102.5	            6.0	          119.6	           2097
        305.670	          102.5	            6.0	          119.6	           2129
        305.680	          102.5	            6.0	          119.6	           2129
        305.690	          102.5	            6.0	          119.6	           2127
        305.700	          102.5	            6.0	          119.6	           2120
        305.710	          102.5	            6.0	          119.6	           2120
        305.720	          102.5	            6.0	          119.6	           2109
        305.730	          102.5	            6.0	          119.6	           2067
        305.740	          102.5	            6.0	          119.6	           2067
        305.750	          102.5	            6.0	          119.6	           2045
        305.760	          102.5	            6.0	          119.6	           1956
        305.770	          102.5	            6.0	          119.6	           1956
        305.780	          102.4	            6.0	          119.6	           1956
        305.790	          102.4	            6.0	          119.6	           1947
        305.800	          102.4	            6.0	          119.6	           1910
        305.810	          102.4	            5.9	          119.6	           1910
        305.820	          102.4	            5.9	          119.6	           1919
        305.830	          102.4	            5.9	          119.6	           1954
        305.840	          102.4	            5.9	          119.6	           1954
        305.850	          102.4	            5.9	          119.6	           1973
        305.860	          102.4	            6.0	          119.6	           2050
        305.870	          102.4	            6.0	          119.6	           2050
        305.880	          102.4	            6.0	          119.6	           2078
        305.890	          102.4	            6.0	          119.6	           2189
        305.900	          102.4	            6.0	          119.6	           2189
        305.910	          102.4	            6.1	          119.6	           2175
        305.920	          102.4	            6.1	          119.6	           2121
        305.930	          102.4	            6.1	          119.6	           2121
        305.940	          102.4	            6.1	          119.6	           2096
        305.950	          102.4	            6.1	          119.6	           1997
        305.960	          102.4	            6.0	          119.6	           1997
